trId	geneId	NA06984	NA06985	NA06986	NA06989	NA06994	NA07037	NA07048	NA07051	NA07056	NA07346	NA07347	NA07357	NA10847	NA10851	NA11829	NA11830	NA11831	NA11832	NA11840	NA11843	NA11881	NA11892	NA11893	NA11894	NA11918	NA11920	NA11930	NA11931	NA11992	NA11993	NA11994	NA11995	NA12004	NA12005	NA12006	NA12043	NA12044	NA12045	NA12058	NA12144	NA12154	NA12155	NA12156	NA12234	NA12249	NA12272	NA12273	NA12275	NA12282	NA12283	NA12286	NA12287	NA12340	NA12341	NA12342	NA12347	NA12348	NA12383	NA12399	NA12400	NA12413	NA12489	NA12546	NA12716	NA12717	NA12718	NA12749	NA12750	NA12751	NA12760	NA12761	NA12762	NA12763	NA12775	NA12776	NA12777	NA12778	NA12812	NA12813	NA12814	NA12815	NA12827	NA12829	NA12830	NA12842	NA12843	NA12872	NA12873	NA12874	NA12889	NA12890
ENST00000391833.1	ENSG00000204673.5	92.696037	139.945007	130.730316	293.857727	120.343422	115.807938	170.550827	236.156693	189.983368	4.331687	154.702393	133.370712	94.460258	419.870209	117.797562	150.831482	377.710083	253.48642	119.868774	207.353912	103.999466	44.390705	282.314056	84.920937	1022.542297	115.368042	36.06324	3.867889	82.133118	115.89328	148.40593	89.211182	3.474477	181.295181	196.671646	417.265778	209.407272	186.209732	28.352604	196.836105	129.747101	155.705917	233.539856	134.405258	128.879944	127.623436	83.356544	80.564468	63.482929	110.140717	124.744987	90.653496	61.814808	311.568756	52.616268	30.818996	112.043968	82.065933	69.160416	4.50457	259.248505	25.199507	128.88974	63.788933	218.051285	112.5289	266.935547	35.861938	132.348969	48.171497	72.276428	43.522591	102.330215	110.421822	3.969579	69.213966	225.159561	55.063519	100.368912	19.465139	64.934952	117.436348	258.632874	106.629555	166.777054	38.894516	192.264297	15.165781	107.785118	55.356617	3.310167
ENST00000391835.1	ENSG00000204673.5	653.370056	509.965759	367.034973	495.527924	391.119843	474.434906	533.326721	393.803436	584.795532	818.754395	685.457153	505.08963	485.266479	1069.385742	354.513062	533.828491	913.09021	943.53363	754.382507	542.964355	314.734039	227.535858	511.233093	291.026367	70.765862	567.43512	463.539307	689.329651	253.807541	613.417358	598.645874	422.617096	347.509888	353.578094	619.407898	952.962402	834.697144	632.392639	219.253281	730.956787	503.470337	693.674683	1166.5802	417.617767	355.254059	741.51001	593.541748	706.975891	476.553467	606.115601	718.777405	426.308929	333.264313	945.526123	462.350006	885.528503	348.415161	244.813568	350.278229	542.429443	1127.483521	285.745514	640.432861	259.364227	632.359741	549.147217	693.863525	293.159424	669.969543	623.92334	649.956055	620.825012	715.173584	296.934418	740.624634	726.248108	1277.585327	300.712158	559.382263	208.770523	353.421112	457.276672	721.443359	657.328857	743.918274	286.17627	554.547363	289.943237	444.239624	534.805115	656.308044
ENST00000391834.2	ENSG00000204673.5	0	0	0	0	15.39976	0	0	0	0	0	0	0	0	0	0	0	65.141151	198.580017	5.873053	0	0	0	0	133.770279	0	0	0	0	0	0	0	0	0	110.998726	36.006767	0	0	0	0	0	0	0	0	63.566086	0	0	0	15.51165	0	0	0	0	0	0	0	0	0	0	170.429214	0	118.624016	0	0	8.951729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.996765	63.494839	0	430.682587	218.368988	0	0	0	0	0	46.551365	0	0
ENST00000391832.3	ENSG00000204673.5	0	164.662369	153.632736	26.571804	25.136984	56.283234	247.755219	209.423737	54.04744	26.319296	0	192.341934	0	281.37146	128.171524	0	603.310364	400.625854	177.086365	160.294083	63.674728	540.175537	223.80925	16.86846	3.828023	29.242397	0	24.505919	88.279602	122.048737	62.774582	74.102264	0	320.31012	117.518906	0	286.383423	91.297882	34.212029	82.936867	174.707367	280.702576	429.514984	118.111458	100.271927	0	0	0	0	0	2.276016	6.709463	23.178135	28.828983	4.409029	16.426575	85.158112	47.837635	92.569061	179.198975	552.057129	33.559849	115.464294	58.714413	311.232727	73.900681	27.851004	0	53.111141	0	53.548557	0	70.853981	73.688263	0	0	34.188431	51.909237	86.042091	0	126.782967	25.763643	210.6259	267.967621	175.130035	0	802.958923	0	163.630142	83.021919	19.084209
ENST00000455878.1	ENSG00000013275.2	695.708618	69.575081	0	34.674015	32.138519	22.566742	33.911831	72.770645	676.686523	37.995197	70.187286	65.773659	89.944725	91.77623	395.281525	81.789772	30.251932	32.973263	413.467743	72.334755	197.44751	0	68.179855	757.189087	0	197.141068	0	125.229828	129.274719	31.633434	193.913513	215.265366	116.109268	74.217735	0	111.295494	386.055603	94.407623	0	33.176472	53.708298	272.217468	61.797245	457.916504	0	71.95903	90.478661	40.9618	33.932949	68.26519	453.241028	38.599152	0	38.737156	35.806767	50.010464	33.979591	27.362392	260.312775	0	318.957397	0	107.055351	0	140.33136	30.982908	62.222546	0	0	43.802254	42.95451	1.315643	34.958244	40.271904	40.597267	178.015091	41.687599	27.93343	35.824574	33.46666	0	0	0	358.587585	248.886154	0	124.15451	0	0	225.782944	133.612701
ENST00000157812.1	ENSG00000013275.2	3176.089844	2962.425049	2836	5205.325684	2459.861572	2631.43335	3562.088135	3519.229248	2649.313477	6426.004883	2687.812744	3772.226318	4195.583984	3116.223877	3006.718506	3546.210205	6447.748047	2785.026855	6520.532227	4069.665283	2444.55249	2946	4045.820313	1442.810913	3106	7977.925293	2214	9186.314453	2834.725342	4550.366699	3104.086426	2166.734619	1383.890747	3423.782227	3646	4292.70459	4131.944336	2713.592285	1432	4430.82373	6443.498047	2123.782715	4886.202637	2062.083496	2457.999756	3526.040771	2119.52124	2309.038086	2946.066895	2609.734863	2972.758789	2173.400879	1286	4361.262695	1414.193359	2553.989502	1270.020386	2080.637451	1325.687256	2903.999756	2473.04248	1868	5498.944824	1800	4343.668945	1575.01709	5180.688477	1202	2336	1736.197754	2847.045654	2186.684326	2895.041748	1781.728149	2713.402588	2770.755615	4080.3125	1444.066528	4204.175293	1068.533325	2632	1732	2808	2731.412354	1979.113892	1272.000122	3831.845459	1064	3293.999756	1698.217041	3198.387451
ENST00000533683.2	ENSG00000141858.7	2648	2139.984863	1292.557007	2570	1280	1780.226318	2384	1985.640869	2424.505615	2600	1254	1142.930908	1370.160645	2930	2199.713867	1694	4647.615234	1872.872681	2284	1850	1863.331299	2526.724365	2204	1520.876465	1819.400513	2170	1288	2246	1223.664673	1798.000122	1856	1444	672	1292.713989	3532	2386	2897.050049	1564.044556	715.728027	2336	2565.105957	2266	4268	2764	2143.510254	2220	1650	1825.799438	2146	1884.269531	3309.402832	1172	903.999939	1848	1586.32312	2180.27417	1056.950317	1250.512329	1146	1466	3004	1151.443481	2192	751.643555	2474.72998	1318	1662	1310.147217	2132.548096	1550	1980	1452	1980.428955	1453.886475	1632	1810.000122	4221.572266	1190.677734	2478.000244	1118	2382.431885	1282	1890	2513.701172	2328	861.769775	3202.805664	894	2410	2296.39502	1942
ENST00000269724.5	ENSG00000141858.7	0	676.015198	757.442932	0	0	43.773834	0	666.35907	491.494537	0	0	1227.069092	13.839344	0	58.286083	0	438.384644	23.127308	0	0	460.668671	101.275566	0	95.123566	72.59948	0	0	0	246.335388	0	0	0	0	663.286011	0	0	715.767334	333.955475	226.977798	0	510.894043	0	0	0	10.489742	0	0	72.2006	0	85.730499	110.597061	0	0	0	77.676895	87.725746	455.049591	905.48761	0	0	0	106.556572	0	28.356455	129.269867	0	0	33.852818	3.451913	0	0	0	29.571054	48.113644	0	0	2.427415	143.322327	0	0	149.568237	0	0	1006.298889	0	262.230255	557.194397	0	0	43.605156	0
ENST00000541938.1	ENSG00000141858.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.182694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000394580.1	ENSG00000130255.6	1049.00708	675.649719	650.379272	4468.333008	1441.267944	599.798523	3357.062744	5189.449219	612.584839	3774.786621	2552.366211	973.492249	1373.506958	3201.577637	3130.928955	1124.375366	12648.525391	955.466431	3176.680664	4169.24707	647.712341	1061.533081	3331.951416	839.231628	971.506104	854.914978	472.535278	5264.061035	630.029419	3805.374512	3528.962158	2488.548096	1584.48291	1173.287964	1018.65155	6363.94043	1278.019409	895.152832	480.760712	3350.152344	971.353577	831.774963	4884.121582	701.263123	2282.919678	786.421692	4867.366211	665.531555	5043.889648	711.341187	3610.216309	1889.586182	517.615356	5774.769531	688.862366	4391.231934	380.513977	4589.901855	413.842987	3857.333008	1804.657715	356.848785	1571.288696	690.289246	2211.499756	410.395325	1720.094482	1705.210205	1074.98645	1447.894165	821.330566	626.492371	3868.012451	646.806152	4407.663574	1588.777588	5328.398438	614.414246	4972.189941	261.027008	5329.682129	3211.361816	1117.221558	934.250977	836.526184	468.243927	9908.790039	827.177673	755.422363	638.595459	2835.912598
ENST00000347512.2	ENSG00000130255.6	23394.035156	12236.350586	10102.643555	15041.666992	6079.39209	13782.261719	13973.228516	17630.255859	17525.285156	24942.085938	9325.81543	10142.507813	5808.112305	19549.458984	15325.173828	12149.253906	22229.041016	25407.357422	23599.273438	14707.53418	11308.287109	17731.423828	23492.693359	9258.768555	22936.306641	12385.084961	6101.464844	23486.189453	10646.501953	14083.02832	16366.24707	11735.168945	8210.349609	17099.0625	12831.348633	25535.443359	21545.980469	25931.722656	18106.15625	12899.847656	15330.646484	15142.224609	17237.878906	17910.144531	12701.081055	40031.351563	19264.820313	27983.521484	23028.179688	30439.796875	27686.708984	10910.325195	7634.384766	23647.230469	11077.297852	24026.333984	8993.683594	9534.097656	10245.492188	12353.914063	27264.375	4775.150879	15715.257813	3299.710938	11846.46582	10877.082031	13072.447266	10028.655273	35434.457031	8052.106445	27348.466797	11093.410156	14389.199219	10115.194336	17860.380859	7033.222168	18763.601563	5635.585449	18601.726563	7353.390137	28988.693359	10880.799805	36680.964844	15921.75	18837.472656	6711.756348	15898.116211	7144.822266	43103.996094	11723.404297	23628.234375
ENST00000301215.2	ENSG00000167625.4	329.184784	138.310211	193.364471	119.617485	153.186569	192.518707	120.562805	152.219315	183.420944	152.033279	443.782959	467.332581	100.088615	345.310486	196.579895	226.012787	780.478149	112.029915	353.607941	106.980957	379.201935	156.663101	549.104919	220.633438	332.411316	422.308258	297.032501	365.609283	412.132813	178.535004	142.479141	133.528717	166.546173	190.252838	433.052521	265.724579	489.26709	148.757217	105.131699	260.35733	264.188599	284.776062	320.504944	349.422546	353.257629	209.292725	113.700752	150.072433	327.615753	167.509003	229.302673	109.717316	202.405624	141.699295	246.39679	266.206024	237.156113	325.193665	183.230515	110.793671	394.461395	244.652557	375.034424	191.01944	309.314728	249.331161	241.007553	119.329613	356.079529	149.663376	86.71315	105.54377	100.777771	135.129272	42.524982	150.524628	298.858063	202.022507	458.798096	243.402664	329.445007	127.072769	60.154846	398.652802	207.813324	148.902802	326.541382	122.489265	415.670929	272.055237	442.158325
ENST00000437878.2	ENSG00000167625.4	334.815186	497.689789	344.635529	644.382507	176.813431	303.481293	527.437195	441.78067	388.579041	673.966675	216.217026	576.66748	387.911377	458.689514	297.420105	595.987244	1261.521729	579.970093	464.392059	581.019043	486.798035	341.336914	624.89502	477.366547	491.588684	451.691742	108.967506	390.390717	441.867188	907.464966	731.520874	228.471298	77.453827	473.747162	460.947479	1046.275391	710.73291	477.242767	260.868317	525.6427	743.811401	287.223938	551.495056	448.577454	284.742371	628.707275	346.299255	391.927551	388.384247	440.490967	720.697327	318.282684	209.59436	908.300659	217.60321	413.793976	212.843887	260.806335	168.769485	479.206329	183.538605	129.347443	424.965576	110.98056	442.685242	84.668839	218.992447	274.67038	357.920471	178.336624	293.286865	224.456223	313.222229	280.870728	313.475006	177.475372	439.141937	113.977493	245.201874	84.597328	268.554993	152.927231	357.845154	597.347168	220.186676	173.097183	449.458588	273.510712	610.329102	339.944763	197.841675
ENST00000323906.3	ENSG00000104894.6	7823.44043	4929.23291	4107.621582	7527.200684	2463.38916	3692.997314	5691.914063	4692.836426	4773.638184	7708.242188	4175.514648	4709.322754	2854.678955	7616.733887	5652.875977	5100.89209	12637.199219	6528.383301	9818.560547	6741.326172	4263.854004	4231.460938	8919.552734	5377.217773	6539.114746	8886.146484	3137.878174	14140.987305	3627.370361	5877.693848	7261.682617	4470.499512	2416.403564	3610.338867	4542.362793	9567.960938	5391.571777	3774.723389	2804.161865	3432.377441	13228.241211	5795.508301	8511.146484	6142.464844	5217.976074	8726.677734	4983.496094	3105.104736	6669.147461	5271.302734	7802.897461	4864.469727	3199.060547	10927.362305	3940.414063	6882.71875	3708.318848	5948.976563	3481.94873	5086.09375	6092.278809	1532.80481	3525.484863	1291.001587	4148.207031	2276.161865	6184.916992	3878.822998	8079.732422	3963.073242	5694.137695	3105.664795	4264.720215	3817.858398	5353.891113	4841.955078	7673.651367	2268.493164	7380.735352	3027.007324	7872.999023	4190.821777	7465.625977	7325.702637	5876.747559	2393.849609	6432.989258	3704.865723	13796.791016	7041.838867	5865.438965
ENST00000391859.2	ENSG00000104894.6	249.25795	197.32724	188.271469	208.653397	300.620361	186.258499	166.577255	116.386711	193.138718	212.402893	195.66629	263.046539	289.743866	140.834106	124.135757	453.265167	371.539886	269.821777	275.175018	275.144592	173.1604	211.987854	419.363037	137.902359	191.819366	355.847015	152.093781	177.916626	119.64267	213.474014	243.28006	240.054337	165.9897	145.356094	137.383347	286.705841	205.156128	187.16127	123.040627	234.571136	169.54245	238.404785	171.235565	221.870941	230.045547	234.540436	196.057877	189.723846	205.166428	141.628815	173.749176	305.285461	135.085068	320.174805	215.332001	138.231369	199.037598	196.08429	129.393997	232.32077	499.506378	95.88591	330.200439	197.950958	193.065384	57.626762	235.478821	95.990295	204.415268	114.345718	236.248978	143.741959	174.532043	197.762344	156.035004	211.734695	203.155533	107.762154	199.760742	90.327934	218.94664	138.061996	233.914749	244.414917	169.47879	130.629272	140.552246	176.339722	249.065399	238.686035	186.889236
ENST00000535669.1	ENSG00000104894.6	1081.334229	1322.25415	866.385803	975.305908	459.406433	964.040466	868.112671	1264.642334	1105.225464	776.818787	693.996216	1179.732788	307.64505	1746.352783	613.002197	776.911682	3085.900146	1369.85083	497.495605	829.362427	1127.897339	1150.268188	1362.726807	960.984497	1170.05127	880.404907	387.432404	468.873352	608.153198	598.582336	914.147156	588.88147	233.749664	996.97345	1078.930054	1141.082153	1265.359863	1332.31958	531.036255	551.940857	1355.22876	1685.804565	1395.569824	1282.653687	862.030029	807.81781	527.133484	740.010742	701.311279	989.022644	1416.354492	429.401917	787.741272	1185.491699	762.179565	1314.655396	758.509644	1339.369507	438.836273	461.577332	1483.567383	291.16864	358.161896	293.370605	729.958862	509.132782	431.455597	510.457764	871.687195	598.167419	933.094727	412.729034	521.699036	759.434753	588.315125	766.522705	2031.302979	386.961884	485.860138	454.138184	1032.335693	921.294617	1295.065674	1304.544434	1451.911133	488.411835	1543.037476	499.320007	1049.129028	1124.055054	562.338074
ENST00000426897.1	ENSG00000104894.6	741.007874	471.186005	399.721344	304.840027	400.584045	176.703857	291.395905	624.134277	485.997375	354.53595	216.823044	413.89798	656.679016	204.079224	333.986023	570.931152	1221.359985	283.944183	570.768799	356.166565	1031.088501	186.283066	944.357422	197.895554	689.014282	725.016418	190.59552	806.409912	1076.833862	404.249908	374.890228	542.564758	275.857269	173.331619	241.323685	1214.250854	703.912048	641.795715	125.761253	235.110519	963.568787	1002.282227	204.04866	1013.010559	907.948303	344.964111	773.312561	2247.160645	184.374878	356.045898	846.999207	296.842804	112.113045	570.971191	604.074463	236.394485	494.134064	451.569641	309.821136	546.008423	148.647446	194.140625	990.15271	141.676758	200.768646	427.078583	684.026489	202.728943	228.165192	428.413605	212.518738	435.864044	449.048798	338.944672	533.758972	1261.276733	1085.889893	408.782745	491.643524	456.52652	455.718414	943.821777	251.393982	753.338257	291.862305	141.109314	1077.420776	553.474487	311.01413	913.419983	605.333923
ENST00000539083.1	ENSG00000179218.6	22023.314453	18623.056641	174.829544	0	0	7128.838867	0	237.573486	3927.48584	1381.808716	0	15528.977539	30642.371094	3114.44043	460.454803	0	13475.976563	8458.642578	0	1098.267212	17994.650391	19359.503906	2393.927246	5555.702148	8114.266602	0	6385.33252	0	8326.960938	0	15180.694336	0	0	9274.560547	18034.511719	1752.065063	5288.692383	3686.681396	958.464783	0	14814.484375	9549.374023	0	11378.861328	0	1522.250732	1258.832642	4358.699707	264.794342	302.071381	3032.334229	0	4268.422852	0	3581.367432	0	2635.831055	589.218872	8231.404297	0	8980.495117	3481.967529	0	3479.039063	10187.87207	3119.527588	0	1292.200317	11383.307617	4208.676758	8521.016602	4604.008301	1114.490356	6890.237305	0	2778.437256	384.118011	3804.926758	0	0	2297.754883	0	5596.066895	14898.727539	6890.245605	5236.835938	9373.131836	2166.551025	0	11591.853516	0
ENST00000316448.4	ENSG00000179218.6	18318.685547	17656.943359	29785.169922	50560.003906	23504	22025.162109	37038	35598.425781	29010.513672	52852.191406	35404	29709.023438	14505.62793	30417.560547	26921.544922	41574	60770.019531	33255.355469	81280	51239.734375	14199.348633	12514.496094	46016.074219	26382.298828	37471.734375	56250	19772.667969	67424	29683.039063	58956	29885.304688	24434	20410	28379.439453	25835.488281	56903.9375	29617.306641	22925.318359	10347.535156	33460	29135.513672	8672.625	44172	8165.138672	17244	23461.75	13555.166992	12937.300781	19807.207031	16647.929688	19859.666016	17020	7465.577148	37118	10550.632813	21864	8720.168945	16536.78125	13318.595703	34120	16141.504883	13758.033203	52168	17558.960938	40358.128906	14982.473633	32356	12547.799805	15894.692383	13545.323242	20478.984375	15707.992188	23695.509766	21139.761719	36328	12543.563477	32659.882813	15761.072266	48792	8978	18702.246094	17124	23145.933594	14831.272461	18837.753906	12319.164063	45614.871094	5927.44873	25426	10058.145508	29592
ENST00000413984.1	ENSG00000167380.11	32.963524	144.914139	115.259354	156.16098	17.313898	216.85437	129.350449	110.643295	143.689407	135.7827	147.171204	119.728996	164.875458	221.877136	88.693336	239.851563	389.097504	317.716827	51.869759	84.352859	262.404755	229.539749	278.926727	202.967102	198.731384	229.340103	78.95359	142.089493	59.299725	142.068069	136.733536	76.145897	184.281952	150.574142	54.069145	173.622131	194.517639	183.981598	137.764191	52.541405	102.542595	113.027847	233.246201	156.965637	52.649277	127.156471	128.250992	207.053802	172.273026	218.387039	146.858948	91.687607	124.991638	224.24968	112.721611	210.395294	69.549675	136.733368	56.983685	135.153641	176.873672	125.533577	76.940399	138.565247	110.075531	69.997047	58.383251	109.79464	234.292709	19.415806	76.877312	118.366211	190.653107	54.815296	145.438812	61.929089	251.737778	50.18272	153.011658	58.994682	137.065948	139.471222	149.026611	288.953583	221.81369	106.999519	291.565063	39.284878	139.267899	268.274841	170.159332
ENST00000300823.5	ENSG00000167380.11	81.213455	0	0	0	25.440416	0	43.122349	22.669271	0	0	0	0	0	0	0	11.334582	0	0	0	22.930483	0	0	0	0	61.784576	0	0	0	0	0	0	7.126451	0	0	19.677631	11.737491	0	0	0	0	0	31.742292	0	0	80.957939	0	0	46.708466	0	0	80.22422	0	0	0	0	73.850845	0	15.60299	0	0	0	0	0	0	22.877283	0	22.998625	0	0	20.241051	74.519913	0	0	64.159233	30.575415	29.573139	44.589451	9.50725	15.257672	0	2.084467	0	91.9832	0	0	0	0	1.613934	4.328336	0	0
ENST00000337433.5	ENSG00000167380.11	301.823029	391.085846	384.740662	664.328003	125.712456	393.657898	360.263855	460.687439	389.911774	624.217346	572.828796	502.270996	349.124542	478.122833	368.593994	632.813843	902.902527	294.686279	672.130249	662.716675	163.595261	496.460266	597.073303	189.177063	565.48407	540.659912	179.046402	585.910461	314.700287	635.931946	687.266479	388.888947	123.718063	527.425842	452.253204	788.640381	545.482361	568.018372	152.803192	347.477966	429.457397	457.229858	256.753784	407.034363	458.392792	168.463058	359.749023	478.237732	631.726929	396.358429	510.91684	527.097656	137.008362	695.750305	289.927734	647.753845	292.450317	399.663635	241.016312	456.157471	369.126343	120.466431	723.05957	137.434753	519.04718	226.002945	557.002014	170.205353	487.276733	262.34314	533.897583	219.633789	231.346893	385.025452	523.985718	300.497772	601.672791	200.310028	605.730652	181.005325	570.849548	204.528778	624.990234	369.046448	410.18634	213.000488	648.434937	285.101196	868.403748	161.725143	409.840668
ENST00000454662.1	ENSG00000167380.11	0	0	0	73.511017	231.533234	85.487694	109.263336	0	88.398849	0	0	0	0	0	60.712654	0	0	197.596893	0	0	0	0	0	75.855827	0	0	0	0	0	0	0	79.838699	0	0	0	0	0	0	0	369.980621	0	0	0	0	0	596.380493	0	0	0	103.254539	0	0	0	0	61.350662	0	0	0	0	78.688889	0	0	0	0	0	0	65.616096	0	134.430557	0	114.70517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000376233.2	ENSG00000121406.3	53.973488	331.040985	217.333374	612	324	255.075623	293.673584	409.907654	244.352005	249.789413	270.51947	321.436584	304	363.418884	287.617218	494	473.806	380	316	190.856323	0	147.943527	360.410583	219.274109	392	398	126	356	61.572369	427.372955	502	212	172	176.425949	356.979156	317.491913	382.805084	386.686646	186	384	298.555389	84.670647	82.351608	126.369286	442	491.217743	81.297028	404	92.216057	264.186188	270.963013	320.000031	89.796928	774	123.557961	326.556122	0	269.961243	0	346	234.624588	0	354	66.130264	112.260414	0	0	135.867203	126.965332	125.999992	262	30.721832	153.282242	252	250	256	93.086685	54.269379	57.731869	92.912392	213.668884	196	194.102325	311.825989	125.075035	0	666	49.517536	341.121735	192.695694	274
ENST00000240719.2	ENSG00000121406.3	200.026505	158.95903	102.666626	0	0	132.924393	218.326416	2.092355	131.647995	120.210571	91.480545	118.563431	0	254.581116	68.382774	0	504.194031	0	0	301.143677	358	186.056473	263.589447	80.725891	0	0	0	0	230.427628	40.627037	0	0	0	199.574051	7.020844	234.508087	201.194931	15.313364	0	0	139.444611	203.329361	175.648392	247.630722	0	40.782261	226.702972	0	399.783936	157.813812	305.036987	0	134.203079	0	180.442032	181.443878	243.999985	124.038757	126	0	127.375427	100.000008	0	59.869736	151.739594	204	354	66.132797	359.034668	0	0	177.278168	80.717751	0	0	0	418.91333	127.730621	298.268127	85.087601	134.331116	0	111.897667	136.174026	86.924957	160	0	134.482468	118.878258	65.304298	0
ENST00000196489.2	ENSG00000083817.6	195.64946	182.394791	163.525146	153.536728	130.509171	162	141.430786	230.121521	181.999985	218.232498	197.142029	249.422363	217.164444	255.748596	120.776558	307.379517	424.337769	227.214645	282.92215	208.863708	153.787994	196.61116	225.286819	158.953903	191.809311	148.845993	150.939148	227.884613	177.266205	249.665482	209.172882	132	83.792435	240	205.969788	241.605896	266.354919	176.747604	121.898285	171.982758	258	207.64917	321.10965	314	223.222321	336.83252	117.783417	350.271423	286.13623	246.190369	281.995544	228	104.042786	373.319733	144.55043	223.227295	146	163.633789	180.238739	274.000702	173.457062	94.138306	288.284973	77.219635	178.532867	107.368935	163.117828	146.177536	378.376709	71.493668	247.829147	140	201.609848	117.630043	182	144.666824	311.496582	105.683731	221.706329	112.99482	214.554764	102.686012	222	327.720459	149.217682	78.559395	315.31134	146.809052	314.338043	116	247.377792
ENST00000359489.4	ENSG00000083817.6	0	25.6052	4.474853	40.79071	3.490827	0	12.065279	1.878475	0	40.200214	50.857967	2.01315	38.834305	38.817478	25.3356	1.790646	31.803892	58.451527	30.939085	14.38134	39.774715	27.388851	0	0	28.227179	0	1.060841	26.031761	0	52.816067	44.018867	0	0	0	6.653066	36.365776	56.709709	17.570326	2.101709	0	0	0	0	0	12.654535	22.041632	17.362595	21.737827	35.71368	1.169565	46.247295	0	14.525966	73.705154	14.925808	0	0	7.089868	0	0	14.554663	0	81.70166	0	0	0	67.711853	0	0	0	16.063437	0	16.620338	15.642826	0	15.125413	0	0	0	0	34.819588	15.1352	0	0.735322	14.280504	0	36.68866	0	47.513535	0	0
ENST00000428052.1	ENSG00000083817.6	52.350555	0	0	81.672569	0	0	60.503937	0	0	99.567291	0	4.564487	34.001263	9.433932	29.887838	50.829842	49.858334	14.333834	12.138769	0.75494	0.437298	0	50.713181	27.046089	49.963505	93.153992	0	54.083622	42.733791	53.518444	76.808243	0	36.207565	0	49.377151	96.02832	36.935379	49.682072	0	58.017231	0	82.350815	32.890335	0	46.123131	93.125862	124.853981	27.99074	42.150108	74.64006	81.757141	0	37.431255	102.975121	22.523773	84.77269	0	37.276352	5.761271	33.999317	21.98827	29.861691	54.013374	16.780363	37.467129	8.631068	23.170324	43.822468	5.623271	24.506332	38.107418	0	5.76981	28.727135	0	18.207764	26.503412	2.316276	60.293667	11.005181	36.625641	8.178782	0	35.544235	40.50182	9.4406	0	5.190947	70.148453	0	42.622208
ENST00000397555.2	ENSG00000187556.5	0	0	0	0	0	0	0	8	2	0	0	0	2	4	6	2	12	6	0	0	0	6	0	0	0	4	2	6	4	6	0.682155	0	2	2	8	0	0	0	6.602286	0	6	12	20	0	0	0	0	0.55352	0	0	0	2.11013	2	22	1.738895	18	2	4	0	4	0	0	10	0	4	4	0	2	0	4	4	8	26	0	0	1.93668	2.102907	2	0	2	6	0	6	0.532516	0	0	0.562245	8	0	0	10
ENST00000339133.4	ENSG00000187556.5	6	4	0	6	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	5.317845	8	0	0	0	10	22	4	0	20	0	0	0	34	26.000002	30	54	17.44648	36	36	40	0	0	0	8.261105	0	0	0	0	0	8	0	0	0	0	0	14	0	0	0	0	0	0	4	10	4.06332	5.897093	0	4	0	0	0	0	15.467484	8	0	3.437755	0	22	0	0
ENST00000418193.2	ENSG00000213762.4	418.288727	427.659882	117.318855	649.536987	469.80896	350.268402	537.474792	420.830048	375.591614	239.114563	459.877258	428.825165	50.780293	446.707062	410.45166	555.722839	546.109497	475.752289	609.956665	648.106506	451.57962	279.505707	684.512573	321.706055	501.639984	649.975647	235.897278	684.165283	353.71048	777.456299	818.720154	46.118156	105.32563	490.985321	359.850189	635.320129	502.021393	452.351044	265.36377	532.625793	516.90509	232.672791	463.843536	387.159454	444.547852	564.30835	343.345947	555.274353	462.675293	454.212341	526.990479	547.865967	297.971405	866.357422	322.012817	516.054688	158.233231	400.665527	83.17704	561.02887	338.585602	239.622192	306.352112	313.865356	475.41568	67.315132	462.482025	98.961655	525.124329	73.98317	189.965424	343.168274	363.30423	337.399536	460.185638	333.281189	618.409485	292.385254	633.001343	292.137146	498.677856	226.327026	353.707001	453.163513	54.305897	44.069115	439.139679	306.065887	579.046814	113.478996	207.807495
ENST00000541849.1	ENSG00000213762.4	0	0	0	0	0	0	0	0	0	6.212546	0	0	202.837219	0	0	0	0	0	0	15.563216	0	44.046284	0	0	0	0	34.434811	0	0	0	0.883422	120.38282	0	0	83.083092	0	0	0	0	0	0	81.995216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.213537	0	0	0	0	10.874411	0	33.57159	0	0	0	0	31.027039	0	0	0	0	0	0	0	0	0	0	1.026811	0	0	45.383125	20.844107	0	0	0	102.176193	78.665077
